# ==========================================================================
# LEVANT.csv  ->  Amenti.live/LEVANT.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# DO NOT HAND-EDIT except the `why` column. Re-run the tool.
# 
# frame  levant · The Levant · 33.50,35.90 · 260 km
# detail reference   NOTHING HAS BEEN AUTHORED ON THIS FRAME.
# 
# tier       pin = a specific position · wash = bounds to seek within
# precision  precise | rough | related — `related` means the bound is
#            assembled from CONNECTED PLACES, not from this one
# unplaced   1 = the coordinate is a 1/8-degree FALLBACK, not a location.
#            Such a row must not draw: a wash would claim bounds it
#            does not have. See GEO.json — unplaced = NO MARK.
# why        the only authored column. Pleiades holds none of it.
# ==========================================================================
key,name,kind,tier,precision,lat,lon,from,until,km,unplaced,uri,why
pl-678109,Dan,cultural-landscape|settlement|archaeological-site,pin,precise,33.2405167135,35.6473658352,-750,640,37.2,0,https://pleiades.stoa.org/places/678109,
pl-245122016,"Temple of Jupiter, Damascus",temple-2,pin,precise,33.51138005,36.3053392,-30,640,37.6,0,https://pleiades.stoa.org/places/245122016,
pl-833129569,Great Mosque of the Umayyads,mosque,pin,precise,33.5115869354,36.3066092134,661,750,37.7,0,https://pleiades.stoa.org/places/833129569,
pl-678106,Damascus,settlement,pin,precise,33.511612,36.309102,-1344,2000,38.0,0,https://pleiades.stoa.org/places/678106,
pl-782099679,Beit Farhi,townhouse,pin,precise,33.5077409509,36.3120906429,1700,1899,38.2,0,https://pleiades.stoa.org/places/782099679,
pl-678087,*Chalybon,settlement,pin,precise,33.670312,36.257659,-330,300,38.2,0,https://pleiades.stoa.org/places/678087,
pl-678110,Daphne,spring,pin,precise,33.230128,35.639166,-30,300,38.6,0,https://pleiades.stoa.org/places/678110,
pl-812828781,"Beaufort Castle, Lebanon",castle,pin,precise,33.3243994625,35.5321353446,1081,2099,39.3,0,https://pleiades.stoa.org/places/812828781,
pl-678135,Furzol,temple,pin,precise,33.870128,35.939212,-30,640,41.3,0,https://pleiades.stoa.org/places/678135,
pl-19821556,Chhim,settlement,pin,precise,33.6383091814,35.4798636855,-1200,640,41.9,0,https://pleiades.stoa.org/places/19821556,
pl-678283,Merjiyat,sanctuary,pin,precise,33.646317,35.481243,-30,300,42.1,0,https://pleiades.stoa.org/places/678283,
pl-678352,Quneitra,settlement,pin,precise,33.123693,35.824774,-30,640,42.4,0,https://pleiades.stoa.org/places/678352,
pl-678052,Basilikos Aulon,valley,wash,rough,33.75,36.25,-330,300,42.7,1,https://pleiades.stoa.org/places/678052,
pl-678329,Pharphar (river),river,wash,rough,33.25,36.25,,,42.8,1,https://pleiades.stoa.org/places/678329,
pl-678421,*Thamaneita,settlement,pin,precise,33.881441,35.978932,-30,300,43.0,0,https://pleiades.stoa.org/places/678421,
pl-678410,Tel Anafa,settlement,pin,precise,33.174125,35.636429,-330,300,43.7,0,https://pleiades.stoa.org/places/678410,
pl-678308,Nihata,settlement|temple-2,pin,precise,33.8951053924,35.9628931916,-30,300,44.3,0,https://pleiades.stoa.org/places/678308,
pl-678011,Akraba,settlement,pin,precise,33.110675,36.007157,-30,640,44.4,0,https://pleiades.stoa.org/places/678011,
pl-678265,Lebaba,settlement,pin,precise,33.280217,36.303296,300,640,44.7,0,https://pleiades.stoa.org/places/678265,
pl-678192,Husn Niha,sanctuary|temple-2,pin,precise,33.90027595,35.96096595,-30,640,44.9,0,https://pleiades.stoa.org/places/678192,
pl-678304,Nejha,settlement,pin,precise,33.384842,36.368344,-30,300,45.3,0,https://pleiades.stoa.org/places/678304,
pl-678402,Surman,settlement,pin,precise,33.092103,35.844208,-330,640,45.7,0,https://pleiades.stoa.org/places/678402,
pl-678336,Platanos?/Platane?,settlement,pin,precise,33.763156,35.518736,-330,300,45.8,0,https://pleiades.stoa.org/places/678336,
pl-678348,Qasr Neba,temple-2,pin,precise,33.9133735172,35.9905079941,-30,640,46.7,0,https://pleiades.stoa.org/places/678348,
pl-678129,Elaia?,settlement|settlement-modern,pin,precise,33.5047789,35.3927784,-30,2100,47.0,0,https://pleiades.stoa.org/places/678129,
pl-678338,Porphyreon Polis,settlement,pin,precise,33.663081,35.428727,-330,2100,47.3,0,https://pleiades.stoa.org/places/678338,
pl-678014,Alsos Asklepiou,settlement|temple-2,pin,precise,33.5857567652,35.397849621,-750,300,47.5,0,https://pleiades.stoa.org/places/678014,
pl-678274,Magoras (river),river,pin,precise,33.8723896501,35.6391379519,-30,2100,47.9,0,https://pleiades.stoa.org/places/678274,
pl-677999,‘Ad Medera’,station,pin,precise,33.586594,36.410097,300,640,48.2,0,https://pleiades.stoa.org/places/677999,
pl-678047,"Balmarcodes, T.",temple-2,pin,precise,33.857076,35.59002,-30,300,49.0,0,https://pleiades.stoa.org/places/678047,
pl-678393,Sidon/Col. Aurelia Pia,settlement|archaeological-site|settlement-modern|findspot,pin,precise,33.56194725,35.3727895,-2000,2100,49.4,0,https://pleiades.stoa.org/places/678393,
pl-678070,Borrama,settlement,pin,precise,33.885397,35.632436,-30,300,49.5,0,https://pleiades.stoa.org/places/678070,
pl-678177,Heldua,station,pin,precise,33.807178,35.491876,-720,640,50.9,0,https://pleiades.stoa.org/places/678177,
pl-678035,Asicha,settlement,pin,precise,33.061161,36.075679,-30,640,51.5,0,https://pleiades.stoa.org/places/678035,
pl-678385,Semachonitis L.,lake,pin,precise,33.1042035911,35.6099732262,1700,2100,51.6,0,https://pleiades.stoa.org/places/678385,
pl-678088,Chamon,settlement,pin,precise,33.883605,36.216265,-30,300,51.7,0,https://pleiades.stoa.org/places/678088,
pl-678162,el-Ghassule,settlement,pin,precise,33.434027,36.452585,-30,300,51.8,0,https://pleiades.stoa.org/places/678162,
pl-678216,Kafr Nafakh,settlement,pin,precise,33.053536,35.73205,300,640,52.0,0,https://pleiades.stoa.org/places/678216,
pl-862514286,Tall Saka,findspot|archaeological-site,pin,precise,33.4402,36.4681,1700,2100,53.1,0,https://pleiades.stoa.org/places/862514286,
pl-678359,er Ramthaniyye,settlement,pin,precise,33.029037,35.804501,300,640,53.1,0,https://pleiades.stoa.org/places/678359,
pl-678349,Qasr Nemrud,temple-2,pin,precise,33.8393094,36.3144568,-30,300,53.8,0,https://pleiades.stoa.org/places/678349,
pl-678295,Namara,settlement,pin,precise,33.023251,36.025648,-30,640,54.3,0,https://pleiades.stoa.org/places/678295,
pl-678371,Samoulis?,settlement,pin,precise,33.039317,36.098538,-30,640,54.4,0,https://pleiades.stoa.org/places/678371,
pl-678004,Aere,settlement,pin,precise,33.071101,36.185274,-30,640,54.6,0,https://pleiades.stoa.org/places/678004,
pl-678105,Dabbura,settlement,pin,precise,33.048985,35.66516,300,640,54.7,0,https://pleiades.stoa.org/places/678105,
pl-678057,Berothe,settlement,pin,precise,33.945274,36.153207,-330,300,54.8,0,https://pleiades.stoa.org/places/678057,
pl-678150,Gaulanitis,region|label,pin,precise,33.0073929568,35.8223753972,-330,640,55.2,0,https://pleiades.stoa.org/places/678150,
pl-678235,Khan Aiyash,fort,pin,precise,33.638233,36.471929,-30,640,55.2,0,https://pleiades.stoa.org/places/678235,
pl-937106860,"Persian and Hellenistic Administrative Building (PHAB), Tel Kedesh",architecturalcomplex,pin,precise,33.1101085,35.5309562,-540,2100,55.3,0,https://pleiades.stoa.org/places/937106860,
pl-678215,Kadasa,settlement,pin,precise,33.11071425,35.5304471,-540,2100,55.3,0,https://pleiades.stoa.org/places/678215,
pl-678291,Na'aran,settlement,pin,precise,33.030482,35.688844,-30,640,55.8,0,https://pleiades.stoa.org/places/678291,
pl-678039,Qalaat Faqra,sanctuary|temple-2,pin,precise,33.9979840184,35.8080602474,-30,2099,56.0,0,https://pleiades.stoa.org/places/678039,
pl-641916311,Sārabtā,findspot,pin,precise,33.4643,35.295,,,56.2,0,https://pleiades.stoa.org/places/641916311,
pl-678374,Sarepta/Makra Kome,settlement|archaeological-site,pin,precise,33.4630620667,35.2949523,-720,640,56.3,0,https://pleiades.stoa.org/places/678374,
pl-678269,Lykos (river),river,pin,precise,33.9487755925,35.6137747456,-330,2100,56.5,0,https://pleiades.stoa.org/places/678269,
pl-678060,Beirut,settlement,pin,precise,33.8985935,35.511241,-2000,2100,57.1,0,https://pleiades.stoa.org/places/678060,
pl-678024,"Apollo, T.",temple-2,pin,precise,34.003887,36.029125,-30,300,57.3,0,https://pleiades.stoa.org/places/678024,
pl-339099444,Beirut Souks,settlement,pin,precise,33.899017,35.503967,-330,1450,57.5,0,https://pleiades.stoa.org/places/339099444,
pl-2970016,Nahr al-Kalb monuments,monument,pin,precise,33.9554226667,35.5970746667,-720,2100,57.9,0,https://pleiades.stoa.org/places/2970016,
pl-678148,Gasima,settlement,pin,precise,32.991303,36.060648,-30,640,58.5,0,https://pleiades.stoa.org/places/678148,
pl-794388243,"Synagogue at Aḥmadiah (Aḥmadiya, Ahmadiyye)",sanctuary,wash,related,33.0,35.7,,,58.6,0,https://pleiades.stoa.org/places/794388243,
pl-678006,Ahmadiya,settlement,pin,precise,33.0,35.7,-30,2100,58.6,0,https://pleiades.stoa.org/places/678006,
pl-678174,Harran el-Awamid,temple-2,pin,precise,33.448933,36.52955,-30,300,58.7,0,https://pleiades.stoa.org/places/678174,
pl-678000,‘Ad Nonum’/Ornithon Polis?,station,pin,precise,33.4047222,35.2741667,-330,2100,59.0,0,https://pleiades.stoa.org/places/678000,
pl-678322,Palaibyblos,settlement,pin,precise,33.982327,35.631034,-30,1999,59.1,0,https://pleiades.stoa.org/places/678322,
pl-438136808,Roman Temple at Maarab,shrine|temple-2,pin,precise,34.000522,35.6809836,-30,300,59.2,0,https://pleiades.stoa.org/places/438136808,
pl-678350,Qazrin,settlement,pin,precise,32.991709,35.689426,-30,640,59.8,0,https://pleiades.stoa.org/places/678350,
pl-678086,Chalcis sub Libano,settlement,pin,precise,33.95773,36.241643,-330,300,59.9,0,https://pleiades.stoa.org/places/678086,
pl-678184,el-Hijan,fort,pin,precise,33.355015,36.523072,-30,300,60.0,0,https://pleiades.stoa.org/places/678184,
pl-678328,Phaine,settlement,pin,precise,33.1311392,36.38735465,-30,640,61.1,0,https://pleiades.stoa.org/places/678328,
pl-679508,Maalmetein Roman Bridge,bridge,pin,precise,34.012895279,35.6427389988,-140,640,61.8,0,https://pleiades.stoa.org/places/679508,
pl-779967430,Tel Hazor,settlement|archaeological-site,pin,precise,33.019181064,35.566768588,-1344,2100,61.8,0,https://pleiades.stoa.org/places/779967430,
pl-633455581,Stone of the Pregnant Woman,quarry|monument,pin,precise,33.9991672,36.2001212,-30,2099,62.1,0,https://pleiades.stoa.org/places/633455581,
pl-681767,Road: ‘Strata Diocletiana’,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681767,
pl-681771,Roads: Via Nova Traiana → Umm el-Jimal,road,wash,rough,33.25,36.5,-750,-550,62.3,1,https://pleiades.stoa.org/places/681771,
pl-681773,Untitled,road,wash,rough,33.25,36.5,-750,-550,62.3,1,https://pleiades.stoa.org/places/681773,
pl-681774,Untitled,road,wash,rough,33.25,36.5,-750,640,62.3,1,https://pleiades.stoa.org/places/681774,
pl-681775,Untitled,road,wash,rough,33.25,36.5,-750,-550,62.3,1,https://pleiades.stoa.org/places/681775,
pl-681776,Untitled,road,wash,rough,33.25,36.5,-750,-550,62.3,1,https://pleiades.stoa.org/places/681776,
pl-681777,Untitled,road,wash,rough,33.25,36.5,-330,-30,62.3,1,https://pleiades.stoa.org/places/681777,
pl-681778,Untitled,road,wash,rough,33.25,36.5,-750,-550,62.3,1,https://pleiades.stoa.org/places/681778,
pl-681779,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681779,
pl-681780,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681780,
pl-681781,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681781,
pl-681782,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681782,
pl-681783,Untitled,road,wash,rough,33.25,36.5,-550,-330,62.3,1,https://pleiades.stoa.org/places/681783,
pl-681784,Untitled,road,wash,rough,33.25,36.5,-750,-330,62.3,1,https://pleiades.stoa.org/places/681784,
pl-681785,Untitled,road,wash,rough,33.25,36.5,-550,640,62.3,1,https://pleiades.stoa.org/places/681785,
pl-681786,Untitled,road,wash,rough,33.25,36.5,-550,-330,62.3,1,https://pleiades.stoa.org/places/681786,
pl-681787,Untitled,road,wash,rough,33.25,36.5,-550,-330,62.3,1,https://pleiades.stoa.org/places/681787,
pl-681788,Roads: Dionysias → Salamanestha,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681788,
pl-681789,Untitled,road,wash,rough,33.25,36.5,-550,-330,62.3,1,https://pleiades.stoa.org/places/681789,
pl-681790,Untitled,road,wash,rough,33.25,36.5,-550,-330,62.3,1,https://pleiades.stoa.org/places/681790,
pl-681791,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681791,
pl-681792,Roads: Caesarea → Scythopolis via Ginai(a),road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681792,
pl-681793,Untitled,road,wash,rough,33.25,36.5,-750,-550,62.3,1,https://pleiades.stoa.org/places/681793,
pl-681794,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681794,
pl-681795,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681795,
pl-681796,Untitled,road,wash,rough,33.25,36.5,-330,-30,62.3,1,https://pleiades.stoa.org/places/681796,
pl-681797,Roads: Buraq → Dionysias,road,wash,rough,33.25,36.5,-330,-30,62.3,1,https://pleiades.stoa.org/places/681797,
pl-681798,Untitled,road,wash,rough,33.25,36.5,-750,-550,62.3,1,https://pleiades.stoa.org/places/681798,
pl-681799,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681799,
pl-681800,Untitled,road,wash,rough,33.25,36.5,-750,-330,62.3,1,https://pleiades.stoa.org/places/681800,
pl-681801,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681801,
pl-681802,Untitled,road,wash,rough,33.25,36.5,-750,-550,62.3,1,https://pleiades.stoa.org/places/681802,
pl-681803,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681803,
pl-681804,Untitled,road,wash,rough,33.25,36.5,-330,-30,62.3,1,https://pleiades.stoa.org/places/681804,
pl-681805,Road: Adra(h)a → Kapitolias,road,wash,rough,33.25,36.5,300,640,62.3,1,https://pleiades.stoa.org/places/681805,
pl-681806,Untitled,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681806,
pl-681807,Roads: Ake → Bethsaida → Kochaba,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681807,
pl-681808,Road: Adra(h)a → Gerasa → S,road,wash,rough,33.25,36.5,,,62.3,1,https://pleiades.stoa.org/places/681808,
pl-682522,Aenos,unlocated|settlement,wash,related,33.158461,36.4349602,-30,640,62.5,0,https://pleiades.stoa.org/places/682522,
pl-679506,Untitled,bridge,pin,precise,33.339524,35.2507838,-30,640,62.8,0,https://pleiades.stoa.org/places/679506,
pl-758001563,Temple of Jupiter Heliopolitanus,temple-2,pin,precise,34.006754,36.2034116,-30,2099,62.9,0,https://pleiades.stoa.org/places/758001563,
pl-524305133,Temple of Bacchus,temple-2,pin,precise,34.0060914,36.20396095,-330,2099,62.9,0,https://pleiades.stoa.org/places/524305133,
pl-678179,Heliopolis/Col. Iulia Augusta Felix,settlement|archaeological-site|temple-2|architecturalcomplex,pin,precise,34.0063794317,36.2038547331,-1200,2100,62.9,0,https://pleiades.stoa.org/places/678179,
pl-678285,Meroth,church,pin,precise,33.026359,35.527386,-30,640,63.0,0,https://pleiades.stoa.org/places/678285,
pl-668195,Aphaka (Temple of Aphrodite Aphakitis),sanctuary,pin,precise,34.0661635,35.8885415,-720,640,63.0,0,https://pleiades.stoa.org/places/668195,
pl-678452,Yiron,settlement,pin,precise,33.083028,35.430797,-750,640,63.7,0,https://pleiades.stoa.org/places/678452,
pl-69255711,Mahalliba,settlement,pin,precise,33.3178035,35.2433683,-1000,2100,64.2,0,https://pleiades.stoa.org/places/69255711,
pl-678077,Buraq,settlement,pin,precise,33.1857828,36.48256575,-30,1999,64.4,0,https://pleiades.stoa.org/places/678077,
pl-678170,*Habiba,settlement,pin,precise,33.01236,36.276114,-30,640,64.5,0,https://pleiades.stoa.org/places/678170,
pl-678219,Kana,settlement,pin,precise,33.2088889,35.2994444,-30,2100,64.5,0,https://pleiades.stoa.org/places/678219,
pl-678341,Qabr Hiram,settlement,pin,precise,33.242189,35.276889,300,640,64.6,0,https://pleiades.stoa.org/places/678341,
pl-678141,Gabitha,settlement,pin,precise,32.932088,36.054712,300,640,64.8,0,https://pleiades.stoa.org/places/678141,
pl-678232,Kefar Nevoraia,settlement,pin,precise,33.013309,35.516959,-30,640,64.8,0,https://pleiades.stoa.org/places/678232,
pl-668180,Adonis (river),river,pin,precise,34.0717392889,35.708053545,-30,2100,66.0,0,https://pleiades.stoa.org/places/668180,
pl-679504,Untitled,bridge,wash,rough,33.75,35.25,-30,640,66.3,1,https://pleiades.stoa.org/places/679504,
pl-679505,Untitled,bridge,wash,rough,33.75,35.25,-30,640,66.3,1,https://pleiades.stoa.org/places/679505,
pl-678074,Bostrenos/‘Asclepeus’ (river),river,wash,rough,33.75,35.25,-30,640,66.3,1,https://pleiades.stoa.org/places/678074,
pl-678108,Damouras/Tamyras (river),river,wash,rough,33.75,35.25,-330,300,66.3,1,https://pleiades.stoa.org/places/678108,
pl-461091974,Rujm el-Hiri,archaeological-site|monument,pin,precise,32.9086513,35.801037,-3000,2099,66.4,0,https://pleiades.stoa.org/places/461091974,
pl-678334,Phoenice (region),region,wash,rough,33.25,35.25,-750,640,66.5,1,https://pleiades.stoa.org/places/678334,
pl-678749,Untitled,aqueduct,wash,rough,33.25,35.25,-30,300,66.5,1,https://pleiades.stoa.org/places/678749,
pl-680257,Untitled,earthwork,wash,rough,33.25,35.25,-330,640,66.5,1,https://pleiades.stoa.org/places/680257,
pl-619096573,Naḥal Yardinon,settlement,wash,rough,33.25,35.25,1918,2000,66.5,1,https://pleiades.stoa.org/places/619096573,
pl-678151,Geato (river),river,wash,rough,33.25,35.25,-30,640,66.5,1,https://pleiades.stoa.org/places/678151,
pl-678397,Sogane,settlement,pin,precise,32.927343,35.691236,-30,640,66.6,0,https://pleiades.stoa.org/places/678397,
pl-668311,Mashnaqa,sanctuary,pin,precise,34.0901611,35.7704529,-30,300,66.7,0,https://pleiades.stoa.org/places/668311,
pl-668400,Yanuh,sanctuary|temple,pin,precise,34.10340264,35.8846887919,-30,300,67.1,0,https://pleiades.stoa.org/places/668400,
pl-678275,Maked,settlement,pin,precise,32.943342,36.187397,-330,-30,67.4,0,https://pleiades.stoa.org/places/678275,
pl-678165,Gischala,settlement,pin,precise,33.024724,35.448308,-30,640,67.5,0,https://pleiades.stoa.org/places/678165,
pl-566551788,Deir Qeruh,settlement,pin,precise,32.9061539,35.745916,300,640,67.6,0,https://pleiades.stoa.org/places/566551788,
pl-668398,Yaat,monument,pin,precise,34.0706571256,36.1563393551,-30,300,67.7,0,https://pleiades.stoa.org/places/668398,
pl-678048,Bar'am,settlement,pin,precise,33.045138,35.414807,-30,640,67.8,0,https://pleiades.stoa.org/places/678048,
pl-678146,Gamala,settlement,pin,precise,32.901398,35.737892,-30,2100,68.2,0,https://pleiades.stoa.org/places/678146,
pl-668344,Qasr el-Banat,temple-2,pin,precise,34.0874084699,36.118013534,-30,300,68.4,0,https://pleiades.stoa.org/places/668344,
pl-562815440,Phoenician cemetery at al-Bass,cemetery|archaeological-site,pin,precise,33.2710787,35.213591,-800,2099,68.6,0,https://pleiades.stoa.org/places/562815440,
pl-678240,Khirbet ed Dikke,settlement,pin,precise,32.926755,35.627024,-30,640,68.6,0,https://pleiades.stoa.org/places/678240,
pl-562815441,Roman necropolis at al-Bass,cemetery|archaeological-site,pin,precise,33.2702562,35.212397,-30,2099,68.8,0,https://pleiades.stoa.org/places/562815441,
pl-677997,‘Adarin’,station,pin,precise,33.74192635,36.58421935,-30,640,68.8,0,https://pleiades.stoa.org/places/677997,
pl-678273,Magloula,settlement,pin,precise,33.843692,36.520816,300,640,69.0,0,https://pleiades.stoa.org/places/678273,
pl-610184253,Tyre Hippodrome,circus,pin,precise,33.2683795948,35.2097473983,-30,300,69.1,0,https://pleiades.stoa.org/places/610184253,
pl-678307,Neue,settlement,pin,precise,32.889163,36.0422425,-30,640,69.2,0,https://pleiades.stoa.org/places/678307,
pl-678323,Ras el-'Ain,settlement,pin,precise,33.23657,35.219993,-720,2100,69.6,0,https://pleiades.stoa.org/places/678323,
pl-678437,Tyrus/Col. Septimia Severa,settlement|settlement-modern|findspot,pin,precise,33.2693355,35.201829,-10000,2100,69.7,0,https://pleiades.stoa.org/places/678437,
pl-678294,Nakle,settlement,pin,precise,34.05329,36.262503,-30,640,70.1,0,https://pleiades.stoa.org/places/678294,
pl-678375,Sasa,settlement,pin,precise,33.025753,35.398513,-30,640,70.4,0,https://pleiades.stoa.org/places/678375,
pl-678125,Ebionitai,labeled feature|label,pin,precise,32.8654363942,35.8629723183,300,640,70.6,0,https://pleiades.stoa.org/places/678125,
