key,name,kind,tier,lat,lon,from,until,locations,km,uri,why
pl-638743,Anaua/Sanaos,settlement,pin,37.88917,29.80943,-550,640,0,14.6,https://pleiades.stoa.org/places/638743,
pl-639091,Sanaos (lake),lake,pin,37.82745,29.88054,-330,2100,0,19.2,https://pleiades.stoa.org/places/639091,
pl-610799,Untitled,bridge,pin,38.17411,29.73558,-30,300,0,24.1,https://pleiades.stoa.org/places/610799,
pl-638986,Marsyas (river),river,pin,38.08044,30.16018,-550,2099,0,24.4,https://pleiades.stoa.org/places/638986,
pl-638751,Apamea/Kelainai/Kibotos,"settlement, settlement-modern",pin,38.07008,30.17162,-550,2100,0,25.0,https://pleiades.stoa.org/places/638751,
pl-609408,*Homadena,settlement,pin,38.23642,29.99208,-30,640,0,27.5,https://pleiades.stoa.org/places/609408,
pl-609390,Glaukos (river),river,wash,38.25000,29.75000,-30,300,0,30.7,https://pleiades.stoa.org/places/609390,
pl-612325,19,numbered feature,wash,38.25000,29.75000,-30,640,0,30.7,https://pleiades.stoa.org/places/612325,
pl-612326,20,unknown,wash,38.25000,29.75000,-30,640,0,30.7,https://pleiades.stoa.org/places/612326,
pl-612329,Unnamed rock relief,monument,wash,38.25000,29.75000,-750,-550,0,30.7,https://pleiades.stoa.org/places/612329,
pl-638784,Aulutrene/‘Aulocrene’ (lake),"marsh-wetland, lake",pin,38.05965,30.25009,-30,2100,0,31.3,https://pleiades.stoa.org/places/638784,
pl-609330,Aulutrene,label,pin,38.21079,30.15672,-30,640,0,32.4,https://pleiades.stoa.org/places/609330,
pl-56861725,Beycesultan,settlement,pin,38.25668,29.70119,-3000,-1000,0,33.4,https://pleiades.stoa.org/places/56861725,
pl-638982,*Malgasa,settlement,pin,37.72277,30.05141,-30,640,0,33.5,https://pleiades.stoa.org/places/638982,
pl-609329,Aulutrene,settlement,pin,38.07629,30.27463,-30,640,0,33.8,https://pleiades.stoa.org/places/609329,
pl-638759,Aporidos Come,"settlement, settlement-modern",pin,38.07512,30.27698,-330,2099,0,34.0,https://pleiades.stoa.org/places/638759,
pl-638783,Aulutrena,"fort-2, settlement-modern",pin,38.07512,30.27698,-30,2099,0,34.0,https://pleiades.stoa.org/places/638783,
pl-638868,Ilyas,settlement,pin,37.80338,30.19816,-330,300,0,34.0,https://pleiades.stoa.org/places/638868,
pl-639080,Rhotrini Fontes,spring,pin,38.07534,30.27656,-330,2099,0,34.0,https://pleiades.stoa.org/places/639080,
pl-638973,Lysinoe,settlement,pin,37.71569,30.09079,-330,640,0,35.7,https://pleiades.stoa.org/places/638973,
pl-609382,Fulvia/Eumeneia,settlement,pin,38.32002,29.84862,-330,1999,0,35.8,https://pleiades.stoa.org/places/609382,
pl-638774,Ascanius (lake),lake,pin,37.72165,30.16108,-330,2100,0,38.4,https://pleiades.stoa.org/places/638774,
pl-638964,Lounda,settlement,pin,38.02961,29.45501,-30,640,0,39.1,https://pleiades.stoa.org/places/638964,
pl-639064,*Plinnena,settlement,pin,38.04714,30.35474,-30,300,0,40.1,https://pleiades.stoa.org/places/639064,
pl-609406,Hisar,fort,pin,38.32386,30.11539,-330,-30,0,40.6,https://pleiades.stoa.org/places/609406,
pl-638974,Lysis (river),river,wash,37.75000,30.25000,-330,300,0,41.3,https://pleiades.stoa.org/places/638974,
pl-639021,Orgas (river),river,wash,38.25000,30.25000,-330,300,0,41.3,https://pleiades.stoa.org/places/639021,
pl-609535,Stektorion,settlement,pin,38.33236,30.14865,-30,640,0,42.8,https://pleiades.stoa.org/places/609535,
pl-609437,Klydros (river),river,pin,38.38709,29.91154,-30,2099,0,43.0,https://pleiades.stoa.org/places/609437,
pl-609410,Hyrgaleis,"labeled feature, label",pin,38.15880,29.44732,-30,300,0,43.3,https://pleiades.stoa.org/places/609410,
pl-639126,*Takina,settlement,pin,37.59628,29.93415,-30,300,0,44.9,https://pleiades.stoa.org/places/639126,
pl-639070,[Praetoria],settlement,pin,37.73050,30.30491,-1750,2000,0,46.4,https://pleiades.stoa.org/places/639070,
pl-639158,Tymbrianassos,settlement,pin,37.59898,30.04855,-30,300,0,46.4,https://pleiades.stoa.org/places/639158,
pl-630619066,Kuruçay Höyük,"fortified-settlement, tell",pin,37.63444,30.16692,-10000,2099,0,46.8,https://pleiades.stoa.org/places/630619066,
pl-350639157,Haçilar,settlement,pin,37.60000,30.10000,-10000,-3300,0,47.7,https://pleiades.stoa.org/places/350639157,
pl-609327,Atyochorion,"findspot, settlement, settlement-modern",pin,38.15213,29.37925,-30,2100,0,48.6,https://pleiades.stoa.org/places/609327,
pl-897646525,Temple of Zeus Trossou,"unlocated, temple-2",wash,38.15213,29.37925,-30,300,0,48.6,https://pleiades.stoa.org/places/897646525,
pl-96282639,Dionysopolis,"unlocated, settlement",wash,38.15213,29.37925,,,0,48.6,https://pleiades.stoa.org/places/96282639,
pl-609497,Pentapolis,"region, label",pin,38.41114,30.10051,300,640,0,48.9,https://pleiades.stoa.org/places/609497,
pl-638758,Apollonia/Mordiaion/Sozopolis,settlement,pin,38.07572,30.46384,-330,640,0,50.0,https://pleiades.stoa.org/places/638758,
pl-609363,Dionysoupolis,settlement,pin,38.23386,29.41186,-330,640,0,50.0,https://pleiades.stoa.org/places/609363,
pl-609489,Otrous,settlement,pin,38.45150,29.95884,-30,640,0,50.4,https://pleiades.stoa.org/places/609489,
pl-609507,*Polyntena,settlement,pin,38.22201,30.42099,-30,300,0,51.8,https://pleiades.stoa.org/places/609507,
pl-638979,*Magastara,settlement,pin,37.71620,30.38877,-30,300,0,53.1,https://pleiades.stoa.org/places/638979,
pl-638957,*Legeita,settlement,pin,37.68205,30.35645,-30,300,0,53.3,https://pleiades.stoa.org/places/638957,
pl-638781,Aulindenos? L.,lake,pin,37.54858,29.68217,-30,2100,0,53.6,https://pleiades.stoa.org/places/638781,
pl-609476,Mossyna,settlement,pin,38.09559,29.29855,-30,640,0,53.7,https://pleiades.stoa.org/places/609476,
pl-638813,Conana/Iustinianopolis?,settlement,pin,37.95591,30.51290,-330,640,0,53.8,https://pleiades.stoa.org/places/638813,
pl-609291,Agros Thermon,spring,pin,38.43217,30.18335,-30,640,0,54.0,https://pleiades.stoa.org/places/609291,
pl-609472,Metropolitanus Campus,label,pin,38.26221,30.42887,-330,640,0,54.7,https://pleiades.stoa.org/places/609472,
pl-639089,Salda,station,pin,37.53520,29.65922,-30,300,0,55.7,https://pleiades.stoa.org/places/639089,
pl-638852,Hadrianopolis/Hadriani,settlement,pin,37.50683,30.04333,-30,300,0,56.2,https://pleiades.stoa.org/places/638852,
pl-638914,Keretapa?/Diokaisareia?,settlement,pin,37.49366,29.92603,-30,640,0,56.2,https://pleiades.stoa.org/places/638914,
pl-609518,*Saloudeia?,settlement,pin,38.12181,29.27618,-30,300,0,56.2,https://pleiades.stoa.org/places/609518,
pl-609378,Eukarpia,settlement,pin,38.48237,30.10502,-330,640,0,56.5,https://pleiades.stoa.org/places/609378,
pl-609421,*Kagyetteia,settlement,pin,38.16873,29.28933,-30,300,0,56.6,https://pleiades.stoa.org/places/609421,
pl-609312,"Apollo Lairmenos, T.",sanctuary,pin,38.22461,29.31455,-30,300,0,57.0,https://pleiades.stoa.org/places/609312,
pl-639083,"Roma et Augustus, T.",sanctuary,pin,37.52042,30.13883,-30,300,0,57.2,https://pleiades.stoa.org/places/639083,
pl-609403,Hierapolis/Koçhisar,settlement,pin,38.46177,30.19770,-30,640,0,57.5,https://pleiades.stoa.org/places/609403,
pl-638936,Kormasa?,settlement,pin,37.50534,30.11940,-330,1999,0,58.2,https://pleiades.stoa.org/places/638936,
pl-609471,Metropolis,settlement,pin,38.24119,30.49060,-330,640,0,58.2,https://pleiades.stoa.org/places/609471,
pl-609544,Tatarlı,tumulus,pin,38.24184,30.49553,-550,-330,0,58.6,https://pleiades.stoa.org/places/609544,
pl-609478,Motella/Metelloupolis,settlement,pin,38.25112,29.30725,-30,640,0,58.9,https://pleiades.stoa.org/places/609478,
pl-609521,Sebaste,settlement,pin,38.49609,29.65570,-30,640,0,59.1,https://pleiades.stoa.org/places/609521,
pl-609523,Selçikler,tumulus,pin,38.49713,29.65716,-550,-330,0,59.1,https://pleiades.stoa.org/places/609523,
pl-614797,Pepouza,"unlocated, settlement",pin,38.40806,29.46139,-30,640,0,59.4,https://pleiades.stoa.org/places/614797,
pl-609436,Kleros Politike,settlement,pin,38.53491,29.95827,-30,640,0,59.6,https://pleiades.stoa.org/places/609436,
pl-612324,Unnamed quarry,quarry,pin,38.52463,29.72555,-30,640,0,60.2,https://pleiades.stoa.org/places/612324,
pl-638998,Moatra,settlement,pin,37.54866,30.28597,-30,300,0,60.4,https://pleiades.stoa.org/places/638998,
pl-638790,Baris,settlement,pin,37.76100,30.52412,-30,2000,0,60.7,https://pleiades.stoa.org/places/638790,
pl-638811,Colossae,settlement,pin,37.78679,29.25992,-550,640,0,60.8,https://pleiades.stoa.org/places/638811,
pl-609477,*Motaleia,settlement,pin,38.11662,29.20853,-30,300,0,61.9,https://pleiades.stoa.org/places/609477,
pl-638829,*Eleinokapria,settlement,pin,37.81905,29.22983,-30,300,0,62.0,https://pleiades.stoa.org/places/638829,
pl-612331,25,spring,pin,38.10022,30.59952,300,640,0,62.2,https://pleiades.stoa.org/places/612331,
pl-612323,Unnamed quarry,quarry,pin,38.54812,29.73910,-30,640,0,62.4,https://pleiades.stoa.org/places/612323,
pl-639067,*Polyetta,settlement,pin,37.43429,29.92415,-30,300,0,62.8,https://pleiades.stoa.org/places/639067,
pl-609563,Tymandos,settlement,pin,38.10442,30.60702,-30,640,0,62.9,https://pleiades.stoa.org/places/609563,
pl-638775,Asopos? (river),river,wash,37.75000,29.25000,-30,300,0,63.3,https://pleiades.stoa.org/places/638775,
pl-638883,Kadmos (river),river,wash,37.75000,29.25000,-330,300,0,63.3,https://pleiades.stoa.org/places/638883,
pl-638895,Kapros? (river),river,wash,37.75000,29.25000,-30,640,0,63.3,https://pleiades.stoa.org/places/638895,
pl-639488,Untitled,aqueduct,wash,37.75000,29.25000,-330,300,0,63.3,https://pleiades.stoa.org/places/639488,
pl-609405,Hippourios (river),river,wash,38.25000,29.25000,-30,300,0,63.3,https://pleiades.stoa.org/places/609405,
pl-609529,Sindros (river),river,wash,38.25000,29.25000,-30,300,0,63.3,https://pleiades.stoa.org/places/609529,
pl-612328,Unnamed quarries to the west of Thiounta,quarry,wash,38.25000,29.25000,-30,300,0,63.3,https://pleiades.stoa.org/places/612328,
pl-609345,Brouzos,settlement,pin,38.52996,30.17448,-30,640,0,63.5,https://pleiades.stoa.org/places/609345,
pl-639098,Seleucia/Claudioseleucia/Seleucia Sidera,"settlement, archaeological-site",pin,37.89985,30.61754,-330,640,0,63.7,https://pleiades.stoa.org/places/639098,
pl-638981,Makron Pedion,"plain, label",pin,37.43499,30.05524,-30,300,0,64.2,https://pleiades.stoa.org/places/638981,
pl-639087,Sagalassos,settlement,pin,37.67289,30.51416,-550,640,0,64.8,https://pleiades.stoa.org/places/639087,
pl-639494,Unnamed aqueduct at Sagalassos,aqueduct,wash,37.67023,30.51141,-330,-30,0,64.8,https://pleiades.stoa.org/places/639494,
pl-290042871,Upper Agora,plaza,pin,37.67731,30.51762,-30,300,0,64.8,https://pleiades.stoa.org/places/290042871,
pl-288813555,Heroön,tomb,pin,37.67736,30.51733,-30,300,0,64.8,https://pleiades.stoa.org/places/288813555,
pl-160453231,Odeion at Sagalassos,theatre,pin,37.67626,30.51850,-30,300,0,64.9,https://pleiades.stoa.org/places/160453231,
pl-609505,*Plouristreia,settlement,pin,38.21030,30.59278,-30,300,0,64.9,https://pleiades.stoa.org/places/609505,
pl-695803524,Macellum of Sagalassos,architecturalcomplex,pin,37.67678,30.51845,-30,300,0,64.9,https://pleiades.stoa.org/places/695803524,
pl-89361977,Roman baths at Sagalassos,bath,pin,37.67553,30.51916,-30,300,0,65.0,https://pleiades.stoa.org/places/89361977,
pl-62651370,Theater of Sagalassos,theatre,pin,37.67830,30.52178,-30,300,0,65.1,https://pleiades.stoa.org/places/62651370,
pl-638735,[Agrai],settlement,pin,37.95141,30.64291,300,640,0,65.2,https://pleiades.stoa.org/places/638735,
pl-609370,Eibeos,settlement,pin,38.57316,29.71328,-30,640,0,65.7,https://pleiades.stoa.org/places/609370,
pl-638912,Kepez Kalesi,settlement,pin,37.58196,30.43715,-330,-30,0,66.0,https://pleiades.stoa.org/places/638912,
pl-638738,Alassos,settlement,pin,37.42778,30.10842,-30,300,0,66.1,https://pleiades.stoa.org/places/638738,
pl-609339,*Banboulena,settlement,pin,38.25827,30.58217,300,640,0,66.2,https://pleiades.stoa.org/places/609339,
pl-640243,Untitled,bridge,pin,37.87854,29.15762,-30,300,0,66.3,https://pleiades.stoa.org/places/640243,
pl-609556,*Thiounta,settlement,pin,38.11307,29.15541,-30,640,0,66.3,https://pleiades.stoa.org/places/609556,
pl-638860,Hierapolis/Pamukkale,"settlement, bath",pin,37.92692,29.12786,-330,640,0,68.0,https://pleiades.stoa.org/places/638860,
pl-954952360,Insula 104 at Hierapolis,"urban, townhouse",pin,37.92712,29.12808,-30,640,0,68.0,https://pleiades.stoa.org/places/954952360,
pl-827909265,Temple of Apollo at Hierapolis,temple-2,pin,37.92692,29.12653,-330,300,0,68.1,https://pleiades.stoa.org/places/827909265,
pl-609335,Babdalai,settlement,pin,38.54308,29.53859,-30,640,0,68.1,https://pleiades.stoa.org/places/609335,
pl-232079424,Ploutonion at Hierapolis,"sanctuary, shrine",pin,37.92625,29.12705,-330,2100,0,68.1,https://pleiades.stoa.org/places/232079424,
pl-638967,Lycus (river),river,pin,37.87308,29.13710,-550,2100,0,68.2,https://pleiades.stoa.org/places/638967,
pl-612320,Unnamed quarry,quarry,pin,38.60506,29.75537,-30,640,0,68.3,https://pleiades.stoa.org/places/612320,
pl-612322,Unnamed quarry,quarry,pin,38.61380,29.84567,-30,640,0,68.3,https://pleiades.stoa.org/places/612322,
pl-612321,Unnamed quarry,quarry,pin,38.61114,29.80193,-30,300,0,68.4,https://pleiades.stoa.org/places/612321,
pl-6521786521191321,Unnamed Place,bridge,pin,37.86520,29.13210,,,0,68.8,https://pleiades.stoa.org/places/6521786521191321,
pl-612319,Unnamed quarry,quarry,pin,38.60568,29.71830,-30,300,0,69.1,https://pleiades.stoa.org/places/612319,
pl-609300,Altuncebbar,shrine,pin,38.12562,30.68278,-30,300,0,69.9,https://pleiades.stoa.org/places/609300,
pl-601030061,Eastern theater at Laodicea ad Lycum,theatre,pin,37.83794,29.11114,-550,300,0,71.3,https://pleiades.stoa.org/places/601030061,
pl-763220261,"""Western Theater"" at Laodicea ad Lycum",theatre,pin,37.83870,29.10777,-550,300,0,71.6,https://pleiades.stoa.org/places/763220261,
pl-638955,Laodicea ad Lycum/Diospolis/Roas,settlement,pin,37.83594,29.10739,-550,300,0,71.7,https://pleiades.stoa.org/places/638955,
pl-115105706,Stadium at Laodicea ad Lycum,stadion,pin,37.83141,29.10454,-30,300,0,72.1,https://pleiades.stoa.org/places/115105706,
pl-609344,Blaundos,settlement,pin,38.35758,29.20901,-330,640,0,72.3,https://pleiades.stoa.org/places/609344,
pl-638791,Bindaios,settlement,pin,37.86589,30.72130,-30,640,0,73.4,https://pleiades.stoa.org/places/638791,
pl-609362,Diokleia,settlement,pin,38.66380,29.88814,-30,640,0,73.7,https://pleiades.stoa.org/places/609362,
pl-638928,Kodroula,settlement,pin,37.43697,30.35161,-330,640,0,73.9,https://pleiades.stoa.org/places/638928,
pl-609293,Akmonia,settlement,pin,38.65970,29.77395,-330,1999,0,74.1,https://pleiades.stoa.org/places/609293,
pl-755967974,Denizli,"settlement, settlement-modern",pin,37.78279,29.09665,-1750,2099,0,74.3,https://pleiades.stoa.org/places/755967974,
pl-638929,Kolbasa,settlement,pin,37.45992,30.40880,-330,640,0,74.7,https://pleiades.stoa.org/places/638929,
pl-609364,Dioskome,settlement,pin,38.63091,29.59546,-330,640,0,74.9,https://pleiades.stoa.org/places/609364,
pl-609483,Nais,settlement,pin,38.42704,29.21140,-30,300,0,76.6,https://pleiades.stoa.org/places/609483,
pl-639023,Ormeleis,"label, people",pin,37.30686,29.84833,-30,300,0,77.1,https://pleiades.stoa.org/places/639023,
pl-639030,Ouiaros (mountain),mountain,pin,37.75454,30.72686,-30,2100,0,77.3,https://pleiades.stoa.org/places/639030,
pl-609479,Moxeanoi,"labeled feature, label",pin,38.69434,29.96780,-30,300,0,77.3,https://pleiades.stoa.org/places/609479,
pl-639015,Olbasa/Col. Iulia Augusta,settlement,pin,37.30751,30.00928,-330,640,0,77.5,https://pleiades.stoa.org/places/639015,
pl-639039,Parlais/Col. Iulia Augusta Hadriana,settlement,pin,38.01487,30.78785,-30,640,0,77.7,https://pleiades.stoa.org/places/639039,
pl-638920,*Kilaraza,settlement,pin,37.83931,29.03415,-30,300,0,77.8,https://pleiades.stoa.org/places/638920,
pl-609490,*Oueiniata,settlement,pin,38.30842,30.69914,-30,640,0,77.8,https://pleiades.stoa.org/places/609490,
pl-609326,Atlıhisar,"settlement, settlement-modern",pin,38.44978,30.58408,-30,2099,0,77.9,https://pleiades.stoa.org/places/609326,
pl-638946,Kretopolis,settlement,pin,37.37498,30.32171,-330,640,0,78.6,https://pleiades.stoa.org/places/638946,
pl-639495,Unnamed aqueduct at Sagalassos,aqueduct,wash,37.75000,30.75000,-30,300,0,79.4,https://pleiades.stoa.org/places/639495,
pl-609404,Hippophoras (river),river,wash,38.25000,30.75000,-30,300,0,79.4,https://pleiades.stoa.org/places/609404,
pl-609428,*Kaualena,settlement,pin,38.59603,29.38464,-30,640,0,80.1,https://pleiades.stoa.org/places/609428,
pl-609588,"Zeus Orkamaneites, T.",sanctuary,pin,38.71473,29.74782,-30,300,0,80.4,https://pleiades.stoa.org/places/609588,
pl-609365,Doiantos Pedion,"plain, label",pin,38.72166,29.79293,-30,640,0,80.6,https://pleiades.stoa.org/places/609365,
pl-638995,Milyadeis,"label, people",pin,37.28997,30.14558,-330,300,0,81.7,https://pleiades.stoa.org/places/638995,
pl-638913,*Keraia,settlement,pin,37.51237,30.60162,-330,300,0,81.8,https://pleiades.stoa.org/places/638913,
pl-609538,Synnada,"settlement, settlement-modern",pin,38.53396,30.54613,-330,2099,0,81.9,https://pleiades.stoa.org/places/609538,
pl-609424,*Karmena,settlement,pin,38.32588,30.74135,-330,300,0,82.0,https://pleiades.stoa.org/places/609424,
pl-609559,Traianoupolis,"settlement, settlement-modern",pin,38.68645,29.54695,-30,2100,0,82.2,https://pleiades.stoa.org/places/609559,
pl-639095,Saraganda,settlement,pin,37.25896,29.86977,-30,300,0,82.3,https://pleiades.stoa.org/places/639095,
pl-639152,Tripolis ad Maeandrum/Apollonia ad Maeandrum/Antoniopolis,settlement,pin,38.05047,28.96088,-330,850,0,82.3,https://pleiades.stoa.org/places/639152,
pl-639072,Prostanna,"settlement, acropolis",pin,37.85278,30.82742,-330,640,0,82.8,https://pleiades.stoa.org/places/639072,
pl-639094,Sandalion,settlement,pin,37.60831,30.70612,-330,-30,0,82.8,https://pleiades.stoa.org/places/639094,
pl-638812,Comama/Col. Iulia Augusta Prima Fida,settlement,pin,37.32209,30.31432,-30,640,0,83.5,https://pleiades.stoa.org/places/638812,
pl-639066,Pogla,settlement,pin,37.30198,30.25995,-330,640,0,83.6,https://pleiades.stoa.org/places/639066,
pl-377769382,Lake Eğirdir,lake,pin,38.06426,30.85225,2000,2099,0,83.6,https://pleiades.stoa.org/places/377769382,
pl-609349,Çizikdam,settlement,pin,38.56936,29.27389,-30,640,0,83.6,https://pleiades.stoa.org/places/609349,
pl-638795,Caularis (river),river,wash,37.25000,29.75000,-330,2099,0,84.3,https://pleiades.stoa.org/places/638795,
pl-638893,Kapıkaya,settlement,pin,37.65809,30.76106,-330,300,0,84.3,https://pleiades.stoa.org/places/638893,
pl-638994,"Men Karou, T.",sanctuary,pin,37.91501,28.94121,-30,300,0,84.4,https://pleiades.stoa.org/places/638994,
pl-609493,Panasion,settlement,pin,38.76588,29.75327,-30,640,0,86.0,https://pleiades.stoa.org/places/609493,
pl-609433,Kidyessos,settlement,pin,38.74297,30.19084,-30,640,0,86.3,https://pleiades.stoa.org/places/609433,
pl-639149,Trapezopolis,settlement,pin,37.85444,28.92912,-30,640,0,86.4,https://pleiades.stoa.org/places/639149,
pl-638744,Andeda,settlement,pin,37.27201,30.25993,-330,640,0,86.7,https://pleiades.stoa.org/places/638744,
pl-609549,Temenouthyrai,settlement,pin,38.67946,29.41045,-30,640,0,86.7,https://pleiades.stoa.org/places/609549,
pl-612318,Unnamed place,unknown,wash,38.67946,29.41045,-30,640,0,86.7,https://pleiades.stoa.org/places/612318,
pl-638822,Dikmen Tepesi,fort,pin,37.56729,30.72953,-330,-30,0,87.0,https://pleiades.stoa.org/places/638822,
pl-638863,*Hyia,settlement,pin,37.41541,30.56183,-330,300,0,87.0,https://pleiades.stoa.org/places/638863,
pl-638884,Kadmos (mountain),"mountain, label",pin,37.70905,28.97488,-30,300,0,87.1,https://pleiades.stoa.org/places/638884,
pl-639096,Sebastopolis/Saleia,"settlement, settlement-modern",pin,37.48604,29.13783,-330,2099,0,87.7,https://pleiades.stoa.org/places/639096,
pl-638857,Herakleia Salbakes,settlement,pin,37.63288,29.00350,-330,640,0,88.4,https://pleiades.stoa.org/places/638857,
pl-638814,Cremna/Col. Iulia Augusta Felix,"settlement, archaeological-site",pin,37.49877,30.68902,-330,640,0,88.6,https://pleiades.stoa.org/places/638814,
pl-639049,*Perminounda,settlement,pin,37.32759,30.44656,-30,300,0,88.6,https://pleiades.stoa.org/places/639049,
pl-210593355,Baths at Cremna,bath,pin,37.49763,30.68812,,,0,88.7,https://pleiades.stoa.org/places/210593355,
pl-638930,Kolobatos (river),river,wash,37.25000,30.25000,-330,300,0,88.7,https://pleiades.stoa.org/places/638930,
pl-639069,[*Praedium Plancianum],unknown,wash,37.25000,30.25000,-30,300,0,88.7,https://pleiades.stoa.org/places/639069,
pl-639129,Tauros (river),river,wash,37.25000,30.25000,-330,300,0,88.7,https://pleiades.stoa.org/places/639129,
pl-639492,Untitled,aqueduct,wash,37.25000,30.25000,-30,300,0,88.7,https://pleiades.stoa.org/places/639492,
pl-609430,Kaystros (river),river,wash,38.75000,30.25000,-550,-330,0,88.7,https://pleiades.stoa.org/places/609430,
pl-612330,Unnamed Bridge,bridge,wash,38.75000,30.25000,-30,1999,0,88.7,https://pleiades.stoa.org/places/612330,
pl-944396035,Bey Dağları,settlement,wash,37.25000,30.25000,1918,2000,0,88.7,https://pleiades.stoa.org/places/944396035,
pl-15619004,Äußerer Westtaurus,settlement,wash,37.25000,30.25000,1918,2000,0,88.7,https://pleiades.stoa.org/places/15619004,
pl-609342,Beudos (Palaion),settlement,pin,38.54784,30.64246,-330,1999,0,89.0,https://pleiades.stoa.org/places/609342,
pl-609389,Ghaziri,tomb,pin,38.23339,30.88521,-750,640,0,90.0,https://pleiades.stoa.org/places/609389,
pl-639029,*Ouerbe,settlement,pin,37.23936,30.26641,-30,640,0,90.3,https://pleiades.stoa.org/places/639029,
pl-903224682,Spring at Temple of Apollo,spring,pin,38.79862,29.69386,-30,300,0,90.5,https://pleiades.stoa.org/places/903224682,
pl-609310,"Apollo, T.",temple-2,pin,38.81022,29.69704,-30,300,0,91.7,https://pleiades.stoa.org/places/609310,
pl-638757,Apollonia Salbakes,settlement,pin,37.51511,29.03906,-330,640,0,92.6,https://pleiades.stoa.org/places/638757,
pl-639104,Sibidounda,settlement,pin,37.22461,30.29912,-30,640,0,92.9,https://pleiades.stoa.org/places/639104,
pl-638901,Karoura,settlement,pin,37.94034,28.82293,-30,640,0,94.4,https://pleiades.stoa.org/places/638901,
pl-638953,Lagbe,settlement,pin,37.14296,29.92495,-330,640,0,95.2,https://pleiades.stoa.org/places/638953,
pl-639020,Ören tepe,fort,pin,37.27310,30.48698,-330,640,0,95.6,https://pleiades.stoa.org/places/639020,
pl-638797,Çaykenarı,settlement,pin,37.20294,30.33443,-30,640,0,96.3,https://pleiades.stoa.org/places/638797,
pl-638983,Malos,settlement,pin,37.77781,30.96487,-30,640,0,96.4,https://pleiades.stoa.org/places/638983,
pl-639036,Panemoteichos,settlement,pin,37.26435,30.50071,-30,640,0,97.1,https://pleiades.stoa.org/places/639036,
pl-609511,Prymnessos,settlement,pin,38.69783,30.56939,-30,640,0,97.1,https://pleiades.stoa.org/places/609511,
pl-638779,Attouda,"settlement, settlement-modern",pin,37.83905,28.80688,-330,2100,0,97.3,https://pleiades.stoa.org/places/638779,
pl-609451,*Lankena,settlement,pin,38.87655,29.90636,-30,640,0,97.3,https://pleiades.stoa.org/places/609451,
pl-609336,Bagis,settlement,pin,38.65753,29.16085,-30,640,0,97.5,https://pleiades.stoa.org/places/609336,
pl-638977,‘Madamprus’,settlement,pin,37.12158,29.85363,-330,-30,0,97.6,https://pleiades.stoa.org/places/638977,
pl-609453,Lyendos,settlement,pin,38.71682,29.25077,-330,640,0,97.8,https://pleiades.stoa.org/places/609453,
pl-638919,*Kidrama,settlement,pin,37.35402,29.12947,-30,640,0,98.4,https://pleiades.stoa.org/places/638919,
pl-640999,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/640999,
pl-641000,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641000,
pl-641001,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641001,
pl-641002,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641002,
pl-641003,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641003,
pl-641004,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641004,
pl-641005,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641005,
pl-641006,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641006,
pl-641007,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641007,
pl-641008,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641008,
pl-641009,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641009,
pl-641010,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641010,
pl-641011,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641011,
pl-641012,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641012,
pl-641013,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641013,
pl-641014,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641014,
pl-641015,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641015,
pl-641016,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641016,
pl-641017,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641017,
pl-641018,Untitled,road,wash,37.25000,30.50000,-30,640,0,98.4,https://pleiades.stoa.org/places/641018,
pl-638999,*Mokolda?,settlement,pin,37.39278,29.05963,-30,300,0,99.7,https://pleiades.stoa.org/places/638999,
pl-703416438,Agora at Kibyra,agora,pin,37.16084,29.49133,,,0,99.8,https://pleiades.stoa.org/places/703416438,
pl-216907428,Theater at Kibyra,theatre,pin,37.16067,29.48895,,,0,99.9,https://pleiades.stoa.org/places/216907428,
